index,transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,is_anomalie,annee,mois,trimestre,semaine-jour,montant_eur_verifie,categorie_risque,total_credit,total_debit,solde_net,nb_transaction,montant_moyen,nb_produit,taux_rejet
98,TXN000357,CLI0088,2023-01-01 15:20:00,1092.94,EUR,1.0,1092.94,Prelevement,Assurance Vie,Bordeaux-Meriadeck,Credit,Complete,413.0,Standard,37333.2,True,2023,1,1,6,1092.94,High,7199.43,-4921.37,12120.8,10,227.81,6,4.59
99,TXN001969,CLI0115,2022-07-20 18:08:00,-1610.33,EUR,1.0,-1610.33,Virement international,Credit Consommation,Toulouse-Capitole,Debit,Complete,709.0,Standard,18681.61,False,2022,7,3,2,-1610.33,Low,5571.81,-4916.22,10488.03,10,65.56,7,6.81
100,TXN001617,CLI0061,2022-06-28 04:27:00,2649.48,EUR,1.0,2649.48,Depot especes,PEA,Marseille-Vieux-Port,Credit,Complete,341.0,Risque,48173.27,True,2022,6,2,1,2649.48,High,13005.45,-11666.45,24671.9,13,103.0,6,5.57
101,TXN000757,CLI0057,2022-10-29 19:18:00,480.32,USD,1.08,444.74,Interets,Compte Courant,Nice-Massena,Credit,Complete,435.0,Risque,15513.68,False,2022,10,4,5,444.74,High,1791.74,-5203.97,6995.71,9,-379.14,7,7.63
102,TXN000017,CLI0069,2022-12-25 15:33:00,1971.95,USD,1.08,1825.88,Virement,Credit Immobilier,Marseille-Vieux-Port,Credit,Rejete,647.0,Standard,21850.66,False,2022,12,4,6,1825.88,Meduim,7759.33,-18995.03,26754.36,19,-591.35,8,5.57
103,TXN001477,CLI0148,2022-11-12 04:20:00,-1572.54,EUR,1.0,-1572.54,Remboursement credit,Compte Courant,Lille-Grand-Place,Debit,Complete,713.0,Standard,26653.82,False,2022,11,4,5,-1572.54,Low,5170.94,-14337.81,19508.75,18,-509.27,8,4.21
104,TXN001313,CLI0034,2024-01-23 18:50:03,-154.05,GBP,0.86,-179.13,Retrait DAB,Credit Immobilier,Bordeaux-Meriadeck,Debit,Complete,457.0,Risque,35700.14,False,2024,1,1,1,-179.13,High,5899.91,-5556.31,11456.22,13,26.43,6,4.59
105,TXN001872,CLI0122,2022-02-16 06:43:00,588.76,EUR,1.0,588.76,Depot especes,PEA,Nantes-Commerce,Credit,Complete,824.0,Premium,11310.0,False,2022,2,1,2,588.76,Low,22269.75,-17615.38,39885.13,22,211.56,8,8.5
106,TXN001244,CLI0127,2024-04-29 17:04:00,168.38,USD,1.08,155.91,Virement,Credit Consommation,Nice-Massena,Credit,Complete,645.0,Standard,24624.11,False,2024,4,2,0,155.91,Meduim,17710.06,-15240.95,32951.01,20,123.46,8,7.63
107,TXN001739,CLI0098,2023-04-03 18:03:00,-2477.73,EUR,1.0,-2477.73,Prelevement,PEA,Bordeaux-Meriadeck,Debit,Complete,580.0,Standard,38961.38,False,2023,4,2,0,-2477.73,Meduim,6008.43,-19012.05,25020.48,15,-866.91,8,4.59
108,TXN001347,CLI0003,2024-02-03 10:00:00,1015.86,USD,1.08,940.61,Virement international,Credit Consommation,Lyon-Part-Dieu,Credit,Complete,587.0,Standard,16692.64,False,2024,2,1,5,940.61,Meduim,5172.85,-15284.6,20457.45,13,-777.83,7,4.01
109,TXN000583,CLI0137,2024-03-06 00:58:00,481.16,GBP,0.86,559.49,Retrait DAB,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,725.0,Premium,46822.49,False,2024,3,1,2,559.49,Low,11066.04,-7306.38,18372.42,16,234.98,6,5.57
110,TXN001632,CLI0055,2023-06-11 08:30:00,99999.99,EUR,1.0,-2309.67,Remboursement credit,Livret A,Bordeaux-Meriadeck,Debit,Rejete,703.0,Standard,39672.27,True,2023,6,2,6,99999.99,Low,8433.7,92017.37,-83583.67,16,6278.19,8,4.59
111,TXN001509,CLI0141,2022-12-08 10:41:00,1122.89,EUR,1.0,1122.89,Depot especes,Credit Consommation,Lille-Grand-Place,Credit,Complete,726.0,Premium,46990.84,False,2022,12,4,3,1122.89,Low,106277.95,-20520.36,126798.31,15,5717.17,5,4.21
112,TXN000960,CLI0092,2023-03-23 13:03:00,-1759.73,EUR,1.0,-1759.73,Interets,PEA,Nantes-Commerce,Debit,Rejete,717.0,Standard,22077.93,False,2023,3,1,3,-1759.73,Low,16754.07,-27797.47,44551.54,19,-581.23,6,8.5
113,TXN001344,CLI0065,2024-10-16 14:42:03,2901.33,EUR,1.0,2901.33,Remboursement credit,PEA,Bordeaux-Meriadeck,Credit,Complete,660.0,Standard,40807.48,False,2024,10,4,2,2901.33,Meduim,16671.65,-13262.02,29933.67,19,179.45,8,4.59
114,TXN000797,CLI0072,2023-05-22 21:52:00,-1316.02,GBP,0.86,-1530.26,Prelevement,Livret A,Marseille-Vieux-Port,Debit,Complete,606.0,Standard,25166.46,False,2023,5,2,0,-1530.26,Meduim,16860.41,-13998.93,30859.34,16,178.84,7,5.57
115,TXN000712,CLI0012,2023-10-06 03:29:00,2250.57,EUR,1.0,2250.57,Interets,Compte Epargne,Lille-Grand-Place,Credit,Complete,778.0,Premium,12605.23,False,2023,10,4,4,2250.57,Low,11103.97,-7727.22,18831.19,11,306.98,5,4.21
116,TXN001868,CLI0048,2023-06-04 10:55:00,2770.05,EUR,1.0,2770.05,Prelevement,Compte Epargne,Toulouse-Capitole,Credit,Complete,670.0,Standard,49939.8,False,2023,6,2,6,2770.05,Meduim,6610.03,-4523.25,11133.28,15,139.12,6,6.81
117,TXN001441,CLI0117,2023-08-29 04:34:00,2361.42,CHF,0.97,2434.45,Prelevement,Credit Consommation,Lille-Grand-Place,Credit,Complete,645.0,Standard,28310.46,False,2023,8,3,1,2434.45,Meduim,7699.56,-19509.07,27208.63,13,-908.42,6,4.21
118,TXN000856,CLI0112,2024-03-07 00:35:00,6307.96,CHF,0.97,6503.05,Virement international,Livret A,Marseille-Vieux-Port,Credit,Complete,636.0,Standard,28966.62,True,2024,3,1,3,6503.05,Meduim,16113.35,-12876.28,28989.63,17,190.42,7,5.57
119,TXN000938,CLI0019,2024-12-17 15:12:00,6692.74,EUR,1.0,6692.74,Virement international,Credit Auto,Lille-Grand-Place,Credit,Complete,505.0,Risque,17888.61,True,2024,12,4,1,6692.74,High,28325.76,-537.29,28863.05,9,3087.61,5,4.21
120,TXN001802,CLI0016,2023-01-02 08:34:00,-2509.01,GBP,0.86,-2917.45,Virement,Livret A,Bordeaux-Meriadeck,Debit,Complete,716.0,Standard,127.18,False,2023,1,1,0,-2917.45,Low,5573.87,-15154.34,20728.21,15,-638.7,8,4.59
121,TXN000857,CLI0038,2023-10-11 00:09:00,7192.71,USD,1.08,6659.92,Virement international,Credit Auto,Bordeaux-Meriadeck,Credit,Complete,516.0,Risque,5768.98,True,2023,10,4,2,6659.92,High,20116.73,-4866.39,24983.12,15,1016.69,6,4.59
122,TXN000606,CLI0141,2023-06-07 05:15:00,2896.9,EUR,1.0,2896.9,Remboursement credit,Livret A,Lille-Grand-Place,Credit,Complete,726.0,Premium,10490.31,False,2023,6,2,2,2896.9,Low,106277.95,-20520.36,126798.31,15,5717.17,5,4.21
123,TXN000714,CLI0121,2022-12-16 00:38:00,-68.25,GBP,0.86,-79.36,Paiement CB,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,818.0,Premium,33602.47,False,2022,12,4,4,-79.36,Low,14722.8,-9628.19,24350.99,15,339.64,7,5.57
124,TXN001606,CLI0099,2022-08-23 01:58:00,137.91,EUR,1.0,137.91,Interets,Credit Auto,Nantes-Commerce,Credit,Complete,664.0,Standard,6172.97,False,2022,8,3,1,137.91,Meduim,2539.48,-98159.89,100699.37,14,-6830.03,8,8.5
125,TXN000137,CLI0006,2022-01-07 23:13:00,-1756.02,EUR,1.0,-1756.02,Remboursement credit,PEA,Toulouse-Capitole,Debit,Complete,620.0,Standard,27104.06,False,2022,1,1,4,-1756.02,Meduim,9470.72,-11996.7,21467.42,16,-157.87,6,6.81
126,TXN001326,CLI0107,2023-06-07 06:00:00,-2973.53,EUR,1.0,-2973.53,Depot especes,Compte Courant,Lille-Grand-Place,Debit,Complete,420.0,Risque,24184.96,True,2023,6,2,2,-2973.53,High,3714.37,-7328.92,11043.29,10,-361.46,7,4.21
127,TXN000871,CLI0008,2022-02-21 23:46:00,-435.12,EUR,1.0,-435.12,Prelevement,PEA,Nantes-Commerce,Debit,Complete,744.0,Premium,32660.88,False,2022,2,1,0,-435.12,Low,7974.7,-8716.71,16691.41,9,-82.45,6,8.5
128,TXN000800,CLI0016,2023-09-16 03:17:00,1122.55,EUR,1.0,1122.55,Remboursement credit,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,716.0,Standard,44765.8,False,2023,9,3,5,1122.55,Low,5573.87,-15154.34,20728.21,15,-638.7,8,4.59
129,TXN001044,CLI0020,2023-01-20 01:13:00,-164.93,EUR,1.0,-164.93,Retrait DAB,Compte Epargne,Bordeaux-Meriadeck,Debit,Complete,660.0,Standard,21342.99,False,2023,1,1,4,-164.93,Meduim,8083.12,-7490.22,15573.34,13,45.61,7,4.59
130,TXN001930,CLI0085,2023-10-06 03:29:00,176.41,EUR,1.0,176.41,Retrait DAB,Assurance Vie,Toulouse-Capitole,Credit,En attente,390.0,Risque,21088.49,True,2023,10,4,4,176.41,High,9618.88,-21210.13,30829.01,16,-724.45,8,6.81
131,TXN000879,CLI0120,2024-03-30 06:16:00,560.23,EUR,1.0,560.23,Interets,Assurance Vie,Lyon-Part-Dieu,Credit,Rejete,718.0,Standard,5234.44,False,2024,3,1,5,560.23,Low,1003.3,-3892.16,4895.46,4,-722.22,3,4.01
132,TXN000768,CLI0112,2022-07-23 10:04:00,362.61,EUR,1.0,362.61,Paiement CB,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,636.0,Standard,35067.02,False,2022,7,3,5,362.61,Meduim,16113.35,-12876.28,28989.63,17,190.42,7,5.57
133,TXN001579,CLI0084,2022-01-30 09:20:00,-1299.59,EUR,1.0,-1299.59,Remboursement credit,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,684.0,Standard,44633.93,False,2022,1,1,6,-1299.59,Meduim,-195108.71,-9431.16,-185677.55,12,-17044.99,7,4.59
134,TXN000393,CLI0018,2022-09-23 05:55:00,-142.26,GBP,0.86,-165.42,Virement,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,328.0,Risque,28593.51,True,2022,9,3,4,-165.42,High,152.81,-8785.4,8938.21,11,-784.78,8,4.59
135,TXN000016,CLI0111,2022-02-22 02:14:00,7702.91,EUR,1.0,7702.91,Virement international,Compte Courant,Paris-Centre,Credit,Rejete,617.0,Standard,33646.85,True,2022,2,1,1,7702.91,Meduim,11440.45,-96652.75,108093.2,14,-6086.59,6,6.58
136,TXN001065,CLI0082,2024-04-07 15:48:00,1418.55,EUR,1.0,1418.55,Remboursement credit,Credit Auto,Paris-Centre,Credit,Complete,813.0,Premium,43679.76,False,2024,4,2,6,1418.55,Low,8115.74,-5581.93,13697.67,12,211.15,5,6.58
137,TXN001332,CLI0124,2022-04-27 13:25:00,-2454.43,USD,1.08,-2272.62,Prelevement,Credit Auto,Toulouse-Capitole,Debit,Rejete,585.0,Standard,16755.91,False,2022,4,2,2,-2272.62,Meduim,11477.03,-15563.17,27040.2,12,-340.51,5,6.81
138,TXN000565,CLI0098,2024-01-02 13:22:00,-216.53,EUR,1.0,-216.53,Prelevement,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,580.0,Standard,29667.33,False,2024,1,1,1,-216.53,Meduim,6008.43,-19012.05,25020.48,15,-866.91,8,4.59
139,TXN001533,CLI0002,2023-08-08 01:15:00,-48.15,USD,1.08,-44.58,Retrait DAB,PEA,Lyon-Part-Dieu,Debit,En attente,606.0,Standard,20336.45,False,2023,8,3,1,-44.58,Meduim,4148.76,-8989.7,13138.46,12,-403.41,6,4.01
140,TXN000203,CLI0026,2024-02-26 11:27:00,-977.79,USD,1.08,-905.36,Depot especes,Assurance Vie,Lille-Grand-Place,Debit,Complete,699.0,Standard,12483.53,False,2024,2,1,0,-905.36,Meduim,7402.41,-19772.24,27174.65,15,-824.66,7,4.21
141,TXN001357,CLI0070,2024-07-13 10:07:00,1526.37,EUR,1.0,1526.37,Depot especes,Credit Auto,Nantes-Commerce,Credit,Complete,425.0,Risque,24113.97,True,2024,7,3,5,1526.37,High,207054.6,-4646.52,211701.12,13,15569.85,7,8.5
142,TXN000799,CLI0052,2024-02-18 13:33:00,954.02,GBP,0.86,1109.33,Prelevement,Credit Consommation,Bordeaux-Meriadeck,Credit,Complete,838.0,Premium,21361.19,False,2024,2,1,6,1109.33,Low,8065.92,-9865.44,17931.36,13,-138.42,6,4.59
143,TXN000045,CLI0095,2023-07-20 06:07:00,7602.28,EUR,1.0,7602.28,Virement international,Livret A,Nantes-Commerce,Credit,Complete,668.0,Standard,32121.05,True,2023,7,3,3,7602.28,Meduim,13521.73,-11844.49,25366.22,11,152.48,6,8.5
144,TXN000314,CLI0083,2022-08-21 12:16:00,-1643.7,CHF,0.97,-1694.54,Remboursement credit,PEA,Lyon-Part-Dieu,Debit,Complete,643.0,Standard,25485.91,False,2022,8,3,6,-1694.54,Meduim,15969.15,-6184.94,22154.09,18,543.57,7,4.01
145,TXN001469,CLI0004,2024-02-10 17:09:03,857.95,USD,1.08,794.4,Virement international,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,645.0,Standard,17530.26,False,2024,2,1,5,794.4,Meduim,7057.71,-8563.81,15621.52,16,-94.13,7,4.59
146,TXN000981,CLI0050,2022-02-22 11:13:00,881.42,EUR,1.0,881.42,Virement,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,666.0,Standard,26092.61,False,2022,2,1,1,881.42,Meduim,7763.88,-7618.88,15382.76,12,12.08,7,4.01
147,TXN000672,CLI0008,2022-02-19 18:51:00,-1897.58,EUR,1.0,-1897.58,Interets,Assurance Vie,Nantes-Commerce,Debit,Complete,645.0,Premium,23731.47,False,2022,2,1,5,-1897.58,Meduim,7974.7,-8716.71,16691.41,9,-82.45,6,8.5
148,TXN001535,CLI0045,2022-08-06 04:53:00,-408.84,EUR,1.0,-408.84,Retrait DAB,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,704.0,Standard,27791.58,False,2022,8,3,5,-408.84,Low,6754.81,-17480.49,24235.3,17,-630.92,7,4.59
149,TXN000790,CLI0048,2022-07-27 13:31:00,-632.76,EUR,1.0,-632.76,Remboursement credit,Credit Immobilier,Toulouse-Capitole,Debit,Complete,670.0,Standard,45664.14,False,2022,7,3,2,-632.76,Meduim,6610.03,-4523.25,11133.28,15,139.12,6,6.81
150,TXN001288,CLI0084,2024-08-20 16:31:00,205.33,GBP,0.86,238.76,Paiement CB,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,684.0,Standard,4640.29,False,2024,8,3,1,238.76,Meduim,-195108.71,-9431.16,-185677.55,12,-17044.99,7,5.57
151,TXN001492,CLI0093,2024-11-19 16:35:00,-2576.54,EUR,1.0,-2576.54,Depot especes,Credit Immobilier,Marseille-Vieux-Port,Debit,En attente,786.0,Premium,46765.18,False,2024,11,4,1,-2576.54,Low,10714.33,-23021.86,33736.19,20,-615.38,8,5.57
152,TXN001982,CLI0047,2024-04-10 05:48:00,-7086.8,USD,1.08,-6561.85,Virement international,Credit Immobilier,Lyon-Part-Dieu,Debit,Complete,397.0,Risque,9516.28,True,2024,4,2,2,-6561.85,High,15084.56,-227748.13,242832.69,18,-11814.64,7,4.01
153,TXN000887,CLI0005,2023-08-06 04:53:00,-2902.22,CHF,0.97,-2991.98,Virement,Compte Courant,Lille-Grand-Place,Debit,Complete,694.0,Standard,911.99,False,2023,8,3,6,-2991.98,Meduim,3442.41,-9816.9,13259.31,9,-708.28,6,4.21
154,TXN000838,CLI0139,2022-01-23 09:12:00,1677.49,EUR,1.0,1677.49,Prelevement,Compte Courant,Marseille-Vieux-Port,Credit,Complete,674.0,Standard,4343.46,False,2022,1,1,6,1677.49,Meduim,7949.47,-6074.66,14024.13,13,144.22,7,5.57
155,TXN001799,CLI0074,2023-12-05 06:25:00,-2212.57,EUR,1.0,-2212.57,Interets,Livret A,Nantes-Commerce,Debit,Rejete,633.0,Standard,14719.07,False,2023,12,4,1,-2212.57,Meduim,10429.96,-16936.46,27366.42,15,-433.77,7,8.5
156,TXN000939,CLI0144,2024-06-17 13:40:00,-1159.55,GBP,0.86,-1348.31,Depot especes,Livret A,Paris-Centre,Debit,Complete,361.0,Risque,25910.62,True,2024,6,2,0,-1348.31,High,9278.85,-16489.62,25768.47,16,-450.67,8,6.58
157,TXN000007,CLI0076,2023-09-12 00:45:00,-276.38,EUR,1.0,-276.38,Retrait DAB,Compte Courant,Lyon-Part-Dieu,Debit,Complete,326.0,Risque,34901.13,True,2023,9,3,1,-276.38,High,161121.94,-17434.5,178556.44,16,8980.46,8,4.01
158,TXN001268,CLI0031,2023-10-06 03:29:00,-1812.8,CHF,0.97,-1868.87,Remboursement credit,PEA,Bordeaux-Meriadeck,Debit,Complete,559.0,Risque,21483.34,False,2023,10,4,4,-1868.87,High,7746.9,-99858.46,107605.36,16,-5756.97,8,4.59
159,TXN001390,CLI0031,2024-07-10 06:05:00,-183.59,EUR,1.0,-183.59,Paiement CB,Livret A,Bordeaux-Meriadeck,Debit,Complete,559.0,Risque,12590.8,False,2024,7,3,2,-183.59,High,7746.9,-99858.46,107605.36,16,-5756.97,8,4.59
160,TXN000249,CLI0016,2022-07-18 02:42:00,-1064.18,USD,1.08,-985.35,Depot especes,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,716.0,Standard,42055.78,False,2022,7,3,0,-985.35,Low,5573.87,-15154.34,20728.21,15,-638.7,8,4.59
161,TXN001754,CLI0118,2022-02-03 02:29:00,2167.21,CHF,0.97,2234.24,Prelevement,Credit Immobilier,Lille-Grand-Place,Credit,Complete,641.0,Standard,44065.89,False,2022,2,1,3,2234.24,Meduim,20363.32,-7236.89,27600.21,13,1009.73,7,4.21
162,TXN001977,CLI0148,2023-04-26 05:37:00,302.99,MAD,10.85,27.93,Retrait DAB,PEA,Lille-Grand-Place,Credit,Complete,713.0,Standard,43643.09,False,2023,4,2,2,27.93,Low,5170.94,-14337.81,19508.75,18,-509.27,8,4.21
163,TXN000127,CLI0046,2024-03-24 15:11:03,2813.0,MAD,10.85,259.26,Virement,Assurance Vie,Bordeaux-Meriadeck,Credit,Complete,645.0,Premium,562.43,False,2024,3,1,6,259.26,Meduim,11423.34,-13471.35,24894.69,15,-136.53,6,4.59
164,TXN001398,CLI0137,2024-05-20 05:39:00,-421.61,MAD,10.85,-38.86,Retrait DAB,PEA,Marseille-Vieux-Port,Debit,Complete,725.0,Premium,10785.94,False,2024,5,2,0,-38.86,Low,11066.04,-7306.38,18372.42,16,234.98,6,5.57
165,TXN000209,CLI0017,2023-05-04 01:15:00,-61.38,USD,1.08,-56.83,Paiement CB,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,649.0,Standard,2845.93,False,2023,5,2,3,-56.83,Meduim,17305.49,-9625.36,26930.85,20,384.01,8,4.59
166,TXN000432,CLI0030,2022-06-24 16:45:00,1183.06,EUR,1.0,1183.06,Interets,Credit Immobilier,Lyon-Part-Dieu,Credit,Complete,391.0,Risque,19092.29,True,2022,6,2,4,1183.06,High,7049.03,-17196.73,24245.76,13,-780.59,6,4.01
167,TXN001149,CLI0128,2023-02-19 08:54:00,-2136.82,USD,1.08,-1978.54,Depot especes,Credit Auto,Marseille-Vieux-Port,Debit,En attente,683.0,Standard,37763.07,False,2023,2,1,6,-1978.54,Meduim,19109.1,-18387.97,37497.07,17,42.42,5,5.57
168,TXN000138,CLI0016,2024-08-24 01:18:00,1256.16,MAD,10.85,115.78,Prelevement,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,716.0,Standard,44577.55,False,2024,8,3,5,115.78,Low,5573.87,-15154.34,20728.21,15,-638.7,8,4.59
169,TXN000254,CLI0146,2022-07-26 09:55:00,-1630.12,CHF,0.97,-1680.54,Prelevement,Compte Epargne,Toulouse-Capitole,Debit,Complete,583.0,Standard,32773.9,False,2022,7,3,1,-1680.54,Meduim,5345.14,-9446.45,14791.59,10,-410.13,5,6.81
170,TXN000168,CLI0063,2022-12-14 04:17:00,-938.34,USD,1.08,-868.83,Depot especes,Livret A,Paris-Centre,Debit,Complete,426.0,Risque,13870.5,True,2022,12,4,2,-868.83,High,5983.84,130761.3,-124777.46,20,6837.26,8,6.58
171,TXN001197,CLI0077,2023-03-21 10:35:00,2675.28,EUR,1.0,2675.28,Remboursement credit,Compte Epargne,Paris-Centre,Credit,Complete,322.0,Risque,22204.72,True,2023,3,1,1,2675.28,High,8063.66,-8577.07,16640.73,11,-46.67,7,6.58
172,TXN000599,CLI0068,2022-12-04 10:47:00,7957.61,EUR,1.0,7957.61,Virement international,Credit Immobilier,Lyon-Part-Dieu,Credit,Complete,605.0,Standard,46150.35,True,2022,12,4,6,7957.61,Meduim,22800.34,-10049.36,32849.7,16,796.94,6,4.01
173,TXN000810,CLI0011,2023-07-23 04:17:00,-2626.48,CHF,0.97,-2707.71,Depot especes,Credit Consommation,Bordeaux-Meriadeck,Debit,Rejete,672.0,Standard,10577.62,False,2023,7,3,6,-2707.71,Meduim,10096.39,-102921.38,113017.77,15,-6188.33,6,4.59
174,TXN000705,CLI0034,2022-05-21 12:57:00,-2603.81,EUR,1.0,-2603.81,Remboursement credit,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,457.0,Risque,40913.02,False,2022,5,2,5,-2603.81,High,5899.91,-5556.31,11456.22,13,26.43,6,4.59
175,TXN000561,CLI0088,2022-03-06 13:56:00,-2749.07,MAD,10.85,-253.37,Virement,PEA,Bordeaux-Meriadeck,Debit,Complete,645.0,Standard,22183.55,False,2022,3,1,6,-253.37,Meduim,7199.43,-4921.37,12120.8,10,227.81,6,4.59
176,TXN000832,CLI0041,2022-10-17 02:15:00,277.34,EUR,1.0,277.34,Virement,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,643.0,Standard,9202.98,False,2022,10,4,0,277.34,Meduim,8137.39,-9671.61,17809.0,14,-109.59,7,4.59
177,TXN001157,CLI0064,2024-11-05 22:30:00,-1629.31,EUR,1.0,-1629.31,Depot especes,Credit Consommation,Lille-Grand-Place,Debit,Complete,800.0,Premium,35906.47,False,2024,11,4,1,-1629.31,Low,6827.18,-11352.41,18179.59,16,-282.83,6,4.21
178,TXN000971,CLI0105,2023-08-11 10:20:00,-397.99,EUR,1.0,-397.99,Depot especes,Credit Immobilier,Nice-Massena,Debit,Complete,634.0,Standard,31668.23,False,2023,8,3,4,-397.99,Meduim,4421.19,-99755.29,104176.48,16,-5958.38,8,7.63
179,TXN000079,CLI0098,2023-02-13 19:08:00,-2625.36,MAD,10.85,-241.97,Remboursement credit,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,580.0,Standard,27771.58,False,2023,2,1,0,-241.97,Meduim,6008.43,-19012.05,25020.48,15,-866.91,8,4.59
180,TXN001380,CLI0016,2023-02-22 13:07:00,-2649.85,EUR,1.0,-2649.85,Interets,Assurance Vie,Bordeaux-Meriadeck,Debit,Complete,716.0,Standard,38475.77,False,2023,2,1,2,-2649.85,Low,5573.87,-15154.34,20728.21,15,-638.7,8,4.59
181,TXN001822,CLI0122,2022-05-20 11:50:00,-563.56,GBP,0.86,-655.3,Depot especes,Credit Consommation,Nantes-Commerce,Debit,Complete,645.0,Premium,41377.78,False,2022,5,2,4,-655.3,Meduim,22269.75,-17615.38,39885.13,22,211.56,8,8.5
182,TXN000413,CLI0029,2023-10-06 03:29:00,-375.21,EUR,1.0,-375.21,Paiement CB,Assurance Vie,Paris-Centre,Debit,Complete,696.0,Standard,31189.8,False,2023,10,4,4,-375.21,Meduim,-195527.2,-9335.62,-186191.58,12,-17071.9,5,6.58
183,TXN000154,CLI0126,2022-05-01 16:02:00,-2525.25,CHF,0.97,-2603.35,Depot especes,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,514.0,Risque,20678.37,False,2022,5,2,6,-2603.35,High,11655.25,-13751.44,25406.69,17,-123.31,8,4.59
184,TXN000911,CLI0085,2023-07-20 09:12:00,-171.24,EUR,1.0,-171.24,Remboursement credit,PEA,Toulouse-Capitole,Debit,Complete,390.0,Risque,6235.77,True,2023,7,3,3,-171.24,High,9618.88,-21210.13,30829.01,16,-724.45,8,6.81
185,TXN000992,CLI0109,2022-04-22 08:31:00,-2198.15,EUR,1.0,-2198.15,Remboursement credit,Compte Courant,Lyon-Part-Dieu,Debit,Complete,701.0,Standard,20549.6,False,2022,4,2,4,-2198.15,Low,14263.7,-6498.41,20762.11,13,597.33,7,4.01
186,TXN001317,CLI0106,2024-02-05 00:20:00,1487.3,EUR,1.0,1487.3,Remboursement credit,Credit Consommation,Nantes-Commerce,Credit,Complete,652.0,Standard,31958.84,False,2024,2,1,0,1487.3,Meduim,8443.8,-12556.27,21000.07,16,-257.03,8,8.5
187,TXN001543,CLI0122,2023-06-29 12:26:00,-1305.41,EUR,1.0,-1305.41,Virement,PEA,Nantes-Commerce,Debit,Complete,824.0,Premium,1344.18,False,2023,6,2,3,-1305.41,Low,22269.75,-17615.38,39885.13,22,211.56,8,8.5
188,TXN000153,CLI0087,2024-09-27 23:41:00,-375.01,USD,1.08,-347.23,Paiement CB,PEA,Toulouse-Capitole,Debit,Complete,607.0,Standard,36043.65,False,2024,9,3,4,-347.23,Meduim,3990.46,-8941.51,12931.97,13,-380.85,7,6.81
189,TXN000802,CLI0126,2022-08-17 03:42:00,306.56,EUR,1.0,306.56,Virement international,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,514.0,Risque,37090.48,False,2022,8,3,2,306.56,High,11655.25,-13751.44,25406.69,17,-123.31,8,4.59
190,TXN000793,CLI0029,2022-10-01 12:26:00,-200000.0,EUR,1.0,377.08,Retrait DAB,Credit Immobilier,Paris-Centre,Credit,Complete,696.0,Standard,47423.95,True,2022,10,4,5,-200000.0,Meduim,-195527.2,-9335.62,-186191.58,12,-17071.9,5,6.58
191,TXN001257,CLI0073,2023-07-02 00:42:00,852.29,EUR,1.0,852.29,Interets,Credit Consommation,Marseille-Vieux-Port,Credit,Complete,645.0,Premium,40536.66,False,2023,7,3,6,852.29,Meduim,12404.14,-6130.74,18534.88,15,418.23,7,5.57
192,TXN000337,CLI0106,2022-09-19 18:37:00,525.33,EUR,1.0,525.33,Virement,Compte Courant,Nantes-Commerce,Credit,En attente,652.0,Standard,7428.57,False,2022,9,3,0,525.33,Meduim,8443.8,-12556.27,21000.07,16,-257.03,8,8.5
193,TXN000562,CLI0010,2023-09-13 22:10:00,0.0,EUR,1.0,-1499.86,Virement,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,816.0,Premium,5558.16,False,2023,9,3,2,0.0,Low,3159.33,-9764.84,12924.17,9,-733.95,6,4.01
194,TXN000351,CLI0093,2022-11-19 02:17:00,-394.24,USD,1.08,-365.04,Retrait DAB,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,786.0,Premium,10095.49,False,2022,11,4,5,-365.04,Low,10714.33,-23021.86,33736.19,20,-615.38,8,5.57
195,TXN000169,CLI0077,2024-01-10 08:15:00,-2176.65,USD,1.08,-2015.42,Interets,Credit Consommation,Paris-Centre,Debit,Complete,322.0,Risque,6860.93,True,2024,1,1,2,-2015.42,High,8063.66,-8577.07,16640.73,11,-46.67,7,6.58
196,TXN000220,CLI0096,2022-06-23 18:06:00,1541.01,MAD,10.85,142.03,Interets,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,710.0,Standard,28434.25,False,2022,6,2,3,142.03,Low,16337.27,-16773.56,33110.83,20,-21.81,8,4.01
